Studenter som Rai har träffat kuratorer på skolan för att prata om det som hände , men hon säger att den största trösten har kommit från att träffa sina vänner .	Students like Rai have been meeting with counsellors at the school to talk about what happened , but she said the biggest comfort has come from seeing her friends .
Som många jag känner har jag tillbringat de senaste månaderna med att sitta uppe sent och i skräck läsa opinionsundersökningar .	Like many people I know , I ’ve spent recent months staying up late , reading polls in terror .
Christian Wolmar som har skrivit ett antal böcker om järnvägshistoria kommer att kandidera den 1 december .	Christian Wolmar , who has written a number of books on railway history , will stand in the contest on 1 December .
Samtidigt har den frånskilda frun till en av regeringens inpiskare lanserat sin kampanj för att ta platsen .	Meanwhile , the estranged wife of a government whip has launched her campaign to take the seat .
Han har den där hårda eggen i sitt spel men också de mjuka händerna .	He has got that hard edge to his game but also the soft hands .
Han har uttalat sig till stöd för tortyr .	He ’s spoken in favour of torture .
RSPB:s ståndpunkt har även gjort att det kommit i konflikt med flera ledande naturvårdare , från namninsamlingens författare Mark Avery till TV-presentatören Chris Packham .	The RSPB ’s stance has also brought it into conflict with many leading conservationists , from the author of the petition , Mark Avery , to the TV presenter Chris Packham .
Men stora minskningar har redan skissats ned vad gäller torsk , sjötunga , spätta , glasvar och sej i Keltiska havet och Irländska sjön .	But big reductions have also been pencilled in for cod , sole , plaice , megrim and pollack in the Celtic and Irish Seas .
Hong Kongs regering , som leds av Beijing-vänliga lagstiftare , har ansett att paret inte bör tillträda posten .	The Hong Kong government , which is led by pro-Beijing lawmakers , have argued that the pair should not take office .
Att spela lika en match du dominerat är lätt att skaka av sig , men att göra så tre gånger i rad tyder på en svaghet .	To draw a game you have dominated is easy to brush off , but to do so three times is a row suggests a weakness .
Vi är så besvikna eftersom vi har tappat sex poäng när vi spelat hemma .	We are so disappointed because we have dropped six points playing at home .
Den årliga enkäten visade också att oron över att ta på sig nya ekonomiska bördor har skjutit i höjden .	The annual survey also revealed that worries about taking on fresh financial burdens has rocketed .
Det har även öppnat upp VW för enorma skadeståndsanspråk , rättsliga åtgärder och har sett det ta mer än 16 md euro i avskrivningar .	It has also opened VW up to huge compensation claims , legal action and has seen it take more than € 16bn of provisions .
Det har även öppnat upp VW för enorma skadeståndsanspråk , rättsliga åtgärder och har sett det ta mer än 16 md euro i avskrivningar .	It has also opened VW up to huge compensation claims , legal action and has seen it take more than € 16bn of provisions .
Företag hade förväntat sig att minska i juli , direkt efter Brexitomröstningen , men har istället kunnat fortsätta växa stadigt .	Businesses had expected to start contracting in July , immediately after the Brexit vote , but instead have managed to keep growing steadily .
Detta har inte hindrat investerare från att flockas för att sätta in sina pengar i fonderna .	This has not stopped investors flocking to put their money in the funds .
Detta betyder att de inte har tjänat på den ökning som sterlingens fall har orsakat hos tillgångar utomlands .	This means that they have not benefited from the uplift that the fall in sterling has given to overseas assets .
Efter en del genial kirurgi och mycket väldigt krävande rehabilitering är jag fullt återställd .	After some genius surgery and a lot of very tough rehab , I have made a full recovery .
Fyra av tio vuxna har skadats på grund av dåligt väder medan nio av tio underskattar hur kyligt Storbritannien kan bli vintertid .	Four in 10 adults have been injured due to bad weather while nine in 10 underestimate how chilly Britain can get in the winter time .
Enligt regissörens egen beräkning har han till dags dato gjort åtta långfilmer .	According to the director 's own count , to date he has made eight feature films .
Mer än 5,7 miljoner floridabor har redan gått och röstat efter cirka två veckor med personligt förtidsröstande .	More than 5.7 million Floridians have already hit the polls after about two weeks of in - person early voting .
En taleskvinna för Harley-Davidson sade att de tidslinjer som flutit runt i medierna – 2017 eller 2020 – inte stämmer .	A Harley - Davidson spokeswoman said timelines that have been floated in the media -- 2017 or 2020 -- are n't accurate .
I städerna där vi lanserat oss eller är under uppbyggnad kommer vårt arbete att fortsätta , sade Barratt .	" In the cities where we 've launched or are under construction , our work will continue , " Barratt said .
I Nederländerna har myndigheterna tagit till ett lågteknologiskt angreppssätt för att spåra drönare .	In the Netherlands , authorities have taken a lower - tech approach to tracking drones .
Det finns ingen parad och det har aldrig funnits en .	There is no parade and there never has been .
Alejandra González Anaya , en av paradens kreativa chefer , förklarade för CNN varför Mexiko har beslutat att det är dags nu att bjuda på en sådan show .	Alejandra González Anaya , one of the parade 's creative directors , explained to CNN why Mexico have decided now is the time to put on such a show .
Fastän Island stod under Danmarks politiska kontroll fram till ett mycket senare datum ( 1918 ) har väldigt lite inflytande och inlån från danskan skett i det isländska språket .	Although Iceland was under the political control of Denmark until a much later date ( 1918 ) , very little influence and borrowing from Danish has occurred in the Icelandic language .
Format av globala plattektoniska krafter som skapat den östafrikanska riften , är östra Afrika platsen för Kilimanjaro och Mount Kenya , de två högsta bergtopparna i Afrika .	Shaped by global plate tectonic forces that have created the East African Rift , East Africa is the site of Mount Kilimanjaro and Mount Kenya , the two tallest peaks in Africa .
Danevirke har förblivit i tysk ägo sedan dess .	The Danevirke has remained in German possession ever since .
Global uppvärmning har orsakat en förändring i regnperiodernas mönster .	Global warming has caused a change in the pattern of the rainy seasons .
Den innehåller en liten lagun som nästan har torkat ut .	It contains a tiny lagoon , which has all but dried up .
De senaste 50 åren har förstörelse av livmiljöer runt jordbruksmarker försämrat cirka 40 % av jordbruksarealer världen över genom erosion , försaltning , kompaktering , utarmning av näringsämnen , förorening och urbanisering .	Over the past 50 years , the destruction of habitat surrounding agricultural land has degraded approximately 40 % of agricultural land worldwide via erosion , salinization , compaction , nutrient depletion , pollution , and urbanization .
I Thailand har dock urbaniseringen också resulterat i massiva ökningar av problem som fetma .	However , in Thailand , urbanization has also resulted in massive increases in problems such as obesity .
Tyvärr har en snabb befolkningstillväxt och stadsspridning täckt mycket av dessa ekosystem med bebyggelse .	Unfortunately , rapid population growth and urban sprawl has covered much of these ecosystems with development .
Sedan 1960-talet har den sydkoreanska ekonomin vuxit enormt och den ekonomiska strukturen transformerades radikalt .	Since the 1960s , the South Korean economy has grown enormously and the economic structure was radically transformed .
Aldrin har varit gift tre gånger .	Aldrin has been married three times .
Låg inkomst per capita har föreslagits som en anledning till missnöje , som leder till beväpnat uppror .	Low per capita income has been proposed as a cause for grievance , prompting armed rebellion .
Det har dock gjorts omfattande statistisk analys av demografi- och befolkningsdata som inkluderar kvinnor , särskilt i sin barnafödande roll .	There has , however , been extensive statistical analysis of demographic and population data which includes women , especially in their childbearing roles .
Radarsystemet som Alvarez är mest känd för och som har spelat en stor roll i luftfart , alldeles särskilt i efterkrigets luftbro till Berlin , var Ground Controlled Approach ( GCA ) .	The radar system for which Alvarez is best known and which has played a major role in aviation , most particularly in the post war Berlin airlift , was Ground Controlled Approach ( GCA ) .
Fram till augusti 2015 har Kesha släppt väldigt lite information om hennes kommande tredje studioalbum .	As of August 2015 , Kesha has released little information about her upcoming third studio album .
Med 71 mål på 137 internationella matcher har han slagit rekord i antal mål för DFB .	With 71 goals in 137 international matches , he has shot a record number of goals for the DFB .
Bilden visar tydligt den smala pekskärmsstrimman ovanför tangentbordet som har förutsetts i rykten .	The photo clearly shows the narrow touch display bar above the keyboard that has been anticipated in rumors .
En svensk studie har visat att djur sällan , om alls , landar efter den 2 månader långa parningsperioden .	A Swedish study has shown that animals seldom , if at all , land after the 2 month breeding period .
Det är en politisk process och jag har beslutat att inte vara närvarande , så var det sagt .	It is a political process and I have decided not to be present , so it was said .
För tillfället har överenskommelsen mellan Aoun och Hariri fört de två fiendefaktionerna närmare tillsammans .	For the time being , the deal between Aoun and Hariri has brought the two enemy factions closer together .
Det är ingen överraskning att de federala och statliga regeringarna har klassificerat det nationella naturarvet som en landsomfattande strävan av högsta prioritet och har dokumenterat dess början 2005 i ett koalitionskontrakt .	It is no surprise that the federal and state governments have classified the National Natural Heritage as a nation - wide endeavor of the highest priority and have documented it starting in 2005 in a coalition contract .
Det är ingen överraskning att de federala och statliga regeringarna har klassificerat det nationella naturarvet som en landsomfattande strävan av högsta prioritet och har dokumenterat dess början 2005 i ett koalitionskontrakt .	It is no surprise that the federal and state governments have classified the National Natural Heritage as a nation - wide endeavor of the highest priority and have documented it starting in 2005 in a coalition contract .
Till skillnad från det från 28 oktober har mr Comeys brev knappt kommenterats .	Unlike that of the 28th of October , Mr. Comey 's letter has hardly been commented upon .
AKP:s islamistiska konservativa har tagit denna vägran som ett rättfärdigande för utfrågningarna .	The AKP 's Islamic conservatives have taken this refusal as justification for the questionings .
Guiden är problematisk , för det första eftersom den har tagits fram ” i ett sammanhang av undantagstillstånd ” .	The guide is problematic , firstly because it has been developed " in the context of a state of emergency " .
Det har betonats att vi absolut inte kan fortsätta med de som är helt emot Italien .	It has been emphasised that we absolutely can not continue with those who are completely against Italy .
CGI Mestre har uppgett i en notering att det inte kommer förekomma någon höjning av moms , i alla fall inte under 2017 .	The CGI Mestre have stated in a note , that there will be no rise in VAT , for 2017 at least .
Det är vad som skrivits i en anteckning till Mps efter ex-ministerns beslut att lämna partiet .	This is what has been written in a note to Mps after the decision of the ex-minister to leave the party .
Fyra studenter vid Roma Tre University har utvecklat en motorcykelhjälm som kan ” läsa tankar ” genom att hjälpa till att förutse förares handlingar .	Four students at Roma Tre University have developed a motorcycle helmet that can ' read thoughts ' by helping to anticipate drivers ' actions .
Ett av exemplen på forskning som tillämpas under säkerhetsåtgärder har också producerat en humanoid robot för att tävla med Valentino Rossi .	One of the examples of research applied under safety measures has also produced a humanoid robot to compete with Valentino Rossi .
Amazon har blivit det fjärde amerikanska företaget med det högsta börsvärdet , överträffande ExxonMobil .	Amazon has become the fourth American company with the largest market capitalisation , surpassing ExxonMobil .
För första gången under de senaste sex åren har arbetslöshetsgraden sjunkit under 20 % och det är redan 600 000 personer fler anställda än det var för ett år sedan .	For the first time in the last six years the rate of unemployment has dropped below 20 % , and there are already 600,000 more people employed than there were a year ago .
Fackförbunden har varit väldigt stridslystna och vid flera tillfällen har de krävt ett upphävande av den lagstiftning som Fátima Báñez är mest stolt över .	The unions have been very combative and on several occasions have called for the repeal of the legislation that Fátima Báñez is proudest of .
Försvarsministern har tillåtit henne att stanna kvar som generalsekreterare för partiet för tillfället .	The Minister of Defense has allowed her to remain General Secretary of the party for now .
De rådfrågade källorna har sagt att det är ” 100 % Cospedal ” .	The consulted sources have said that it is " 100 % Cospedal " .
May har fått stor kritik för att ha undvikit och inte svarat öppet till media efter rättsutlåtandet om Brexit .	May has received great criticism for avoiding and not responding openly to the media after the judicial ruling on Brexit .
De islamiska medborgare som har bosatt sig sedan början av 1960-talet emigrerade i huvudsak från Turkiet .	The Islamic citizens who have settled since the beginning of the 1960s emigrated primarily from Turkey .
Sedan 1960-talet har stadens ekonomi varit i brant förfall .	Since the 1960s , the city 's economy has been in steep decline .
Emellertid har vänskapen fallit isär på grund av inofficiella samarbeten mellan de båda , vilka gett upphov till juridiska dispyter .	However , the friendship has fallen apart due to unofficial collaborations between the two , which has given rise to legal disputes .
